"dgp","paramset","n","rep","seed","selected_pAIC","selected_pBIC","true_model","hit_pAIC","hit_pBIC","n_models_ok","pAIC_1111","pBIC_1111","pAIC_0111","pBIC_0111","pAIC_1011","pBIC_1011","pAIC_1101","pBIC_1101","pAIC_0101","pBIC_0101","pAIC_1001","pBIC_1001","pAIC_0011","pBIC_0011","pAIC_000d","pBIC_000d","pAIC_d0dd","pBIC_d0dd","pAIC_0ddd","pBIC_0ddd","pAIC_dddd","pBIC_dddd"
"1011","weak",400,3,51460714,"1111","1111","1011",0,0,11,423.442785461725,506.637759720008,432.212000459846,510.458142068208,427.081314754217,506.656738985325,1036.97992396687,1096.3538500578,1035.12238703286,1090.79678845239,1037.1177114705,1094.82872097834,441.46047465656,511.729650571579,1268.49234461813,1315.33846189481,510.174556840469,575.75912102782,524.051102045102,589.635666232453,512.271425263143,587.22521290583
"1011","weak",400,4,51460715,"1011","1011","1011",1,1,11,417.910064429598,500.09759108511,436.838470283723,508.575844688797,417.039535221053,498.482001283617,1099.3933273784,1165.45109250509,1109.69279581053,1168.42787865282,1098.69183493425,1162.3256405558,436.702887289115,506.972063204134,1337.70220869634,1384.54832597301,467.73505709152,533.319621278871,493.754211457273,559.338775644624,467.52420622678,542.477993869467
"1011","weak",400,5,51460716,"1111","1011","1011",0,1,11,468.024551899514,553.960923897659,495.718182781904,567.317781743062,470.570887241385,552.73446307068,1108.75723802531,1173.77360245136,1114.32367907877,1175.56318719478,1109.28695513654,1172.27529767341,495.238249729339,565.507425644357,1343.31574169821,1390.16185897489,523.764486793544,589.349050980895,561.488998512966,627.073562700317,522.612071915817,597.565859558504
"1011","weak",400,6,51460717,"1111","1011","1011",0,1,11,376.892305246519,463.531461601679,432.791535534153,504.438575041802,379.442105109632,462.648462467077,1114.73528309908,1183.00579017298,1113.22488217127,1179.51686681635,1120.31242677653,1182.96609903704,432.836804868598,503.105980783617,1379.88639552994,1426.73251280662,415.41472546759,480.999289654941,481.358203123997,546.942767311348,410.668493524521,485.622281167208
"1011","weak",400,7,51460718,"1111","1011","1011",0,1,11,392.417909394774,476.768291357342,408.337054480809,489.166227753289,393.516586853809,476.557803376307,1057.28016073032,1118.67461090826,1059.38001244885,1117.39711579253,1056.49470815874,1117.30956964666,426.565279922641,496.83445583766,1226.7867320337,1273.63284931038,423.878844603986,489.463408791337,442.808380563972,508.392944751323,423.359321989493,498.313109632179
"1011","weak",400,8,51460719,"1111","1011","1011",0,1,11,377.280905086467,458.54836803978,388.632327388361,465.144196862276,377.806704186691,457.66959694687,1079.35033651867,1138.67059538435,1075.70232001945,1132.47802655489,1079.84803276127,1137.40287939902,394.640984053169,464.910159968188,1292.83490239345,1339.68101967013,413.649718502234,479.234282689585,434.129007797854,499.713571985205,413.66358518115,488.617372823837
"1011","weak",400,9,51460720,"1011","1011","1011",1,1,11,383.597049087663,467.153816369362,421.487264594189,497.016874045424,382.203029069994,464.764397226419,1001.18659693579,1073.69224772407,1004.12229070513,1073.0805922954,1010.73287046123,1072.97885152034,426.299720704748,496.568896619767,1279.72956033241,1326.57567760909,446.683761823018,512.268326010369,500.925310045285,566.509874232636,450.479987647924,525.43377529061
"1011","weak",400,10,51460721,"1011","1011","1011",1,1,11,492.901598214197,577.970042504212,524.899359408898,605.899708734414,492.726803378543,575.086882772529,1164.97281473123,1226.15703576331,1161.03797076149,1221.64151080825,1167.88950270404,1225.60974414041,547.252523159446,617.521699074465,1387.19507009972,1434.0411873764,541.479037459233,607.063601646584,582.741747900854,648.326312088205,543.541406284616,618.495193927303
"1011","weak",400,11,51460722,"1011","1011","1011",1,1,11,457.795048153293,541.113639239673,475.794563763685,551.385963502847,456.166151572923,539.801250576819,1057.46226543712,1122.17291896966,1060.69145890204,1121.37948232528,1058.61964996634,1121.37277529536,481.170456502163,551.439632417181,1319.69218678896,1366.53830406564,525.343417229645,590.927981416996,551.799691923334,617.384256110685,528.938591711297,603.892379353984
"1011","weak",400,12,51460723,"1111","1011","1011",0,1,11,319.037853164641,401.834934896376,340.939719645384,415.870619642008,320.140402663701,401.107762476268,1048.67793580965,1118.09277275441,1043.84862424675,1107.61899095736,1059.35108700123,1121.79730889429,345.397269652921,415.666445567939,1281.36752847684,1328.21364575352,369.967398059938,435.551962247289,396.541810165443,462.126374352794,371.133529654043,446.08731729673
"1011","weak",400,13,51460724,"1011","1011","1011",1,1,11,374.229650027905,459.957766849362,414.133724550056,492.667224240791,372.957915942415,456.950945986056,1047.40076194052,1108.72526545609,1054.00795260859,1107.74993487083,1045.2721333973,1106.45717820333,423.311787595023,493.580963510042,1282.94070321637,1329.78682049305,423.458781035026,489.043345222377,473.100662186475,538.685226373826,426.74557058572,501.699358228407
"1011","weak",400,14,51460725,"1011","1011","1011",1,1,11,377.740204921807,459.526595480661,394.424026398535,471.79202501306,377.615751993886,458.257097329992,1064.45092532023,1128.12837663042,1068.32593219452,1128.99068120949,1064.94172457282,1127.47560063558,402.345478619598,472.614654534617,1283.65603474183,1330.50215201851,409.365304924433,474.949869111784,432.807187869975,498.391752057326,411.266360382904,486.220148025591
"1011","weak",400,15,51460726,"1011","1011","1011",1,1,11,420.832810149121,502.707134640904,456.047817326832,529.059770641143,419.481750248009,500.886645544877,1082.80806717307,1149.44748980172,1092.35203057306,1154.55342479636,1082.82918878159,1146.05782290721,457.996991336897,528.266167251915,1339.34466291593,1386.19078019261,477.170284977608,542.754849164959,519.309737002209,584.894301189559,480.697447788341,555.651235431028
"1011","weak",400,16,51460727,"1011","1011","1011",1,1,11,388.556503676523,472.768237238687,429.528053829425,507.992139767998,387.168178017655,470.420643475993,1092.5407361146,1158.96623419919,1094.62811286317,1158.086260111,1092.95115428252,1156.53645901683,438.604918531381,508.8740944464,1356.96636600995,1403.81248328663,443.239466661031,508.824030848382,493.876425317854,559.460989505205,446.766398207896,521.720185850583
"1011","weak",400,17,51460728,"1111","1111","1011",0,0,11,500.308745777938,585.826300189468,526.354381379937,605.04311004167,504.179259930724,586.071263947611,1136.31220617102,1204.83372634904,1136.52198463254,1202.81877410743,1145.36500632526,1205.44032481541,540.24388506707,610.513060982089,1359.93170488529,1406.77782216197,545.76014011925,611.344704306601,571.143527287285,636.728091474636,542.682051783843,617.63583942653
"1011","weak",400,18,51460729,"1011","1011","1011",1,1,11,435.152268699029,519.193085012323,470.263985947449,544.516452804379,433.232836987936,517.471665617976,1039.35841227037,1101.82831399122,1046.84429044989,1103.12243459929,1038.43171858561,1100.27399529011,473.701556704119,543.970732619138,1283.03386796627,1329.87998524295,493.223647271456,558.808211458807,530.129620451304,595.714184638655,495.448151844139,570.401939486826
"1011","weak",400,19,51460730,"1011","1011","1011",1,1,11,387.016341538849,471.49473447728,423.242479375787,500.672319574924,385.393657897503,468.836026716248,1094.24431553257,1159.93484559497,1094.54769111923,1156.8739417221,1097.07357824981,1159.95378148431,431.046709646504,501.315885561523,1313.09471788748,1359.94083516416,425.404521566562,490.989085753913,470.935874235946,536.520438423297,427.840374218535,502.794161861222
"1011","weak",400,20,51460731,"1011","1011","1011",1,1,11,381.081368582478,463.00732968446,397.788119184155,469.819210971842,380.651322417655,461.698910470084,1094.10156592874,1155.33446620974,1092.5693803697,1151.64976082207,1096.34362771485,1154.51537813763,398.30861339329,468.577789308309,1340.56417533959,1387.41029261627,438.660917292457,504.245481479808,462.330412486465,527.914976673816,442.085646036274,517.039433678961
"1011","weak",400,21,51460732,"1111","1011","1011",0,1,11,459.780589912993,546.942035566866,497.079109641541,570.651374658526,465.073537836305,546.455402360255,1076.37960684412,1136.76089331411,1079.45327317335,1134.7330122385,1075.92573309913,1135.14953938951,499.712420711181,569.981596626199,1259.42247874226,1306.26859601894,503.063362155217,568.647926342568,549.008245843434,614.592810030785,494.424525883664,569.378313526351
"1011","weak",400,22,51460733,"1011","1011","1011",1,1,11,388.259765873942,470.724178123538,415.440580125057,489.559551917878,387.109359909594,468.844899145701,1026.59352457361,1091.12570346846,1034.45225339857,1094.95302708991,1025.2168761721,1088.28747634897,418.587177110939,488.856353025958,1280.54032533376,1327.38644261044,451.277656169625,516.862220356976,489.134995420968,554.719559608319,454.348634601608,529.302422244295
"1011","weak",400,23,51460734,"1011","1011","1011",1,1,11,356.964234213747,439.89492085477,382.491279889726,461.583551134268,356.160700696051,438.501313320531,1037.52278590579,1097.0086470693,1036.25111584627,1090.83223914916,1038.12597495539,1095.74181068903,393.820157456267,464.089333371285,1282.00286696552,1328.8489842422,410.960822250118,476.545386437469,443.716050004636,509.300614191987,413.855156341577,488.808943984263
"1011","weak",400,24,51460735,"1011","1011","1011",1,1,11,439.257669420842,523.743179756901,465.142260000567,543.709481116233,438.560331019718,522.089736834189,1084.29402014455,1145.02680717903,1089.01306722003,1143.01681145613,1082.50992798017,1143.07155516323,475.010157744002,545.27933365902,1309.5552065201,1356.40132379678,500.017406004819,565.60197019217,534.747626275712,600.332190463063,502.834458994012,577.788246636699
"1011","weak",400,25,51460736,"1111","1111","1011",0,0,11,432.286465255625,516.976085101071,462.757011121953,542.950904274123,436.447425165486,519.625541501758,1109.34039190768,1173.65101887743,1120.35828306106,1176.35213232527,1107.28674497207,1170.44674646129,479.333758513446,549.602934428465,1337.21785542024,1384.06397269692,490.186315618641,555.770879805992,526.738325068987,592.322889256338,491.637103656467,566.590891299154
"1011","weak",400,26,51460737,"1111","1011","1011",0,1,11,355.635543235748,437.957775052008,364.699876565829,441.759428575515,355.953124446951,437.403107322915,1004.08222821473,1063.5287191256,1002.98896736824,1058.3115968844,1004.10774311901,1062.13415822376,371.691515069561,441.96069098458,1181.06059136259,1227.90670863927,403.163438990361,468.748003177712,411.861623302988,477.446187490339,403.782930239243,478.73671788193
"1011","weak",400,27,51460738,"1011","1011","1011",1,1,11,440.408042763311,522.163761272779,460.391716737313,533.261305010255,439.43117026687,520.603150939569,1068.94287163589,1128.15411654893,1068.18579692862,1123.88751474142,1067.95629238468,1126.28958618022,461.926367812545,532.195543727564,1271.98774091852,1318.8338581952,495.07816498682,560.662729174171,522.911379440788,588.495943628139,498.724196184146,573.677983826833
"1011","weak",400,28,51460739,"1011","1011","1011",1,1,11,496.416734455176,579.700285286993,521.936078655743,601.828308027342,495.684646185465,577.838663371378,1110.80701755849,1174.94377489942,1109.75372320797,1172.03183316006,1114.20439167621,1175.4920363174,534.851391909687,605.120567824706,1319.74009237174,1366.58620964842,528.595713341273,594.180277528624,563.62518715388,629.209751341231,532.216106727676,607.169894370363
"1011","weak",400,29,51460740,"1111","1011","1011",0,1,11,434.08232026553,521.141351138608,463.125897089174,543.034037510233,434.462314946035,518.726329242873,1065.86940537366,1126.64862004953,1070.55203570621,1126.0857872748,1064.82970317255,1124.96346103264,479.381814179412,549.65099009443,1251.08636668043,1297.93248395711,482.313808932214,547.898373119565,514.74648503605,580.331049223401,482.154663073904,557.108450716591
"1011","weak",400,30,51460741,"1011","1011","1011",1,1,11,373.333000089159,458.14350699047,414.585103408331,493.26793356865,371.693748834128,455.559906054033,1047.07286123148,1112.92657505842,1065.07470584997,1121.13495222454,1043.92766090927,1107.67638921249,424.133752914226,494.402928829245,1289.63186704487,1336.47798432155,409.516202049676,475.100766237027,459.479926949544,525.064491136895,413.380268239534,488.334055882221
"1011","weak",400,31,51460742,"1111","1011","1011",0,1,11,362.293788593056,453.503919588688,413.453158982142,493.103880415342,366.209689792799,453.063961285518,1044.22260895827,1113.48142222818,1062.95663744749,1122.51121209328,1046.49888900938,1111.92809794066,427.711808580992,497.980984496011,1263.85591130679,1310.70202858347,400.161989203126,465.746553390477,451.420813088519,517.00537727587,398.814001799124,473.767789441811
"1011","weak",400,32,51460743,"1011","1011","1011",1,1,11,426.616595655238,510.514874817628,453.636129373069,529.26727510545,425.862141961792,509.118155213694,1030.50019476104,1097.01194182069,1046.3032645865,1106.38827104753,1028.573620086,1092.54230575006,458.972765922477,529.241941837496,1295.90993470651,1342.75605198319,489.820140073477,555.404704260828,527.706401949873,593.290966137224,492.685007452124,567.638795094811
"1011","weak",400,33,51460744,"1011","1011","1011",1,1,11,451.530093582579,532.541772441675,471.733719634842,543.511343016603,450.753674315649,530.89597773187,1066.44747047445,1127.74461267147,1071.08466511127,1127.3580164118,1065.58898341357,1126.17262052373,471.671145959228,541.940321874247,1252.81092782956,1299.65704510624,485.285194056766,550.869758244117,508.963694969587,574.548259156938,487.679642209252,562.633429851939
"1011","weak",400,34,51460745,"1111","1011","1011",0,1,11,486.805957589684,571.931327557931,507.971593940742,587.967558042658,487.953798789281,571.221983229363,1145.15425850754,1211.25976718101,1153.25987095791,1215.15782595441,1143.95983565103,1207.68287032051,522.04596677889,592.315142693909,1418.11018976454,1464.95630704122,570.221224258983,635.805788446334,601.652409335897,667.236973523248,573.083890200681,648.037677843368
"1011","weak",400,35,51460746,"1011","1011","1011",1,1,11,402.120446039165,488.481526626881,444.070848294733,524.91353048769,400.57234141753,484.320423115044,1092.04773359031,1155.67615529993,1101.28283677473,1156.46092910282,1092.51670762913,1154.54639661072,465.405731931818,535.674907846837,1313.19354245681,1360.03965973349,457.046036100215,522.630600287566,510.722553920293,576.307118107644,460.008985261643,534.96277290433
"1011","weak",400,36,51460747,"1011","1011","1011",1,1,11,437.699979678054,521.581380641923,466.727507101015,543.293250394858,435.964642426034,519.612573895175,1151.63798879411,1215.14160329305,1158.79133068337,1216.13234464613,1150.34413741991,1212.98677201259,473.067036437557,543.336212352576,1454.09783100487,1500.94394828155,500.201146895695,565.785711083046,535.175100124738,600.759664312089,503.868069073286,578.821856715973
"1011","weak",400,37,51460748,"1011","1011","1011",1,1,11,417.657300769688,499.34016881618,435.520994915056,510.072440732696,416.206577018759,497.544196332153,1034.47644899742,1098.61959323764,1030.45693441283,1093.01426601839,1039.62125897385,1099.90180502678,439.40389007757,509.673065992589,1269.89888720773,1316.74500448441,491.407937998512,556.992502185863,512.303642382949,577.8882065703,494.822371949009,569.776159591696
"1011","weak",400,38,51460749,"1111","1011","1011",0,1,11,431.169299813532,520.983059221786,459.484860192368,541.289889208874,437.148277069033,519.745215333271,1093.17034178543,1158.54678090529,1095.88260176225,1156.12865510348,1094.91213272688,1157.61301230789,473.801667686305,544.070843601324,1354.3080707559,1401.15418803258,503.190646976149,568.7752111635,532.931874063271,598.516438250622,505.4255306637,580.379318306387
"1011","weak",400,39,51460750,"1011","1011","1011",1,1,11,429.844707410403,513.630159254816,459.333726718192,535.347358501011,428.546748131207,512.045527736836,1028.96543312192,1096.00910759517,1039.83009838072,1102.10919145709,1028.1282060274,1093.46127647336,464.907547378622,535.176723293641,1302.17538907102,1349.0215063477,497.041268505038,562.625832692389,534.408977592116,599.993541779467,500.717738881361,575.671526524048
"1011","weak",400,40,51460751,"1011","1011","1011",1,1,11,402.853742030113,485.83454487771,430.055810791573,508.674507885247,402.327300571419,484.445443257981,1115.62225244897,1182.56502204325,1120.15967865192,1182.52712524829,1115.34633771437,1179.90280529151,439.971791469036,510.240967384055,1396.92385750232,1443.769974779,468.60432818654,534.188892373891,502.832070287754,568.416634475105,472.445400986162,547.399188628849
"1011","weak",400,41,51460752,"1011","1011","1011",1,1,11,393.316881248001,477.171492043487,418.811128548087,493.988575670689,391.604663252721,475.686441147348,1058.47570835682,1122.4375128371,1069.45324774455,1125.73661555776,1055.32230153962,1119.78785176622,423.470144872912,493.739320787931,1258.8093788802,1305.65549615688,428.430861730075,494.015425917426,458.558953002247,524.143517189598,432.418166108895,507.371953751582
"1011","weak",400,42,51460753,"1011","1011","1011",1,1,11,498.37108973792,581.58890342706,525.379785451573,603.665278000952,497.030310618439,580.155740906416,1106.09822722704,1167.05761823016,1112.71053356396,1166.264665213,1104.38152167104,1165.07620114086,534.964652082268,605.233827997287,1296.98364010427,1343.82975738095,541.754115594511,607.338679781862,576.575809459152,642.160373646503,543.884946335341,618.838733978028
"1011","weak",400,43,51460754,"1111","1011","1011",0,1,11,478.36431229452,560.613904248001,500.329049848907,572.153091841625,478.575379770074,559.33375318767,1074.83861983563,1133.75896940696,1075.37937284718,1128.95093656654,1074.85811261443,1132.11820165338,500.358433205752,570.627609120771,1255.53698851949,1302.38310579617,519.199240548221,584.783804735572,543.925187038245,609.509751225596,522.254739659558,597.208527302245
"1011","weak",400,44,51460755,"1111","1011","1011",0,1,11,366.291792013466,457.311107715101,416.648733780759,498.923991177164,372.456666330165,455.92499214458,1057.28359680413,1128.53797747503,1054.93519765781,1118.19295332752,1068.10931279847,1131.52916785635,430.254496677724,500.523672592743,1316.33040143777,1363.17651871445,433.661895754727,499.246459942078,478.908614647212,544.493178834563,435.730867156693,510.68465479938
"1011","weak",400,45,51460756,"1111","1011","1011",0,1,11,373.116228618093,457.420132925487,409.765294137259,485.0929869635,374.221973871428,456.368286561416,1045.98045007046,1113.08676027017,1052.05743410525,1114.56732165766,1049.57658936886,1113.13777118856,414.701014383039,484.970190298058,1274.45289212566,1321.29900940234,419.620642625266,485.205206812617,466.361407009196,531.945971196547,420.835887985497,495.789675628183
"1011","weak",400,46,51460757,"1011","1011","1011",1,1,11,399.772013588294,484.073587759286,451.609235319957,526.48612721667,398.982497419819,482.507227389239,1017.68655682578,1084.65791094386,1040.97073818794,1094.35636464259,1018.08670478896,1081.53839636874,455.84566868256,526.114844597579,1225.80967774085,1272.65579501753,438.0346580377,503.619222225051,499.989851431562,565.574415618913,440.30839626848,515.262183911167
"1011","weak",400,47,51460758,"1011","1011","1011",1,1,11,344.407274625261,425.879830266099,364.521602545368,438.429221149674,343.369554437314,424.264760876205,1025.19421774446,1093.92011896207,1026.07229566227,1088.49816023476,1030.11022834333,1092.9257679358,367.602877553017,437.872053468036,1251.80877655874,1298.65489383542,390.399238230856,455.983802418207,417.173901290222,482.758465477573,393.520869944485,468.474657587172
"1011","weak",400,48,51460759,"1011","1011","1011",1,1,11,287.785308458469,369.621763195578,309.535281933346,381.25100170185,286.628996827415,367.797214358219,1015.94432239471,1079.42753708238,1025.98119450543,1081.75835134106,1013.54417525194,1076.43653132247,309.05747085047,379.326646765489,1281.64813994472,1328.49425722139,348.98170563366,414.566269821011,383.671187195768,449.255751383119,351.788998033647,426.742785676334
"1011","weak",400,49,51460760,"1111","1111","1011",0,0,11,395.011786563227,479.984728659558,405.369062731797,485.992522224739,397.767201473981,480.17304579766,1073.95342397372,1136.46572403501,1079.54376853787,1134.05342763317,1071.2321185106,1135.1140088672,422.26750842346,492.536684338478,1316.35523637654,1363.20135365322,455.273707119685,520.858271307036,465.792803034974,531.377367222325,453.730197764877,528.683985407564
"1011","weak",400,50,51460761,"1011","1011","1011",1,1,11,450.518353005471,532.643542443312,471.803748526016,549.262275959966,449.598884488482,531.032579947888,1070.29350826687,1135.18645647895,1071.5619171453,1133.37627734476,1071.61133962396,1134.88757052133,479.336328721794,549.605504636812,1365.54576774808,1412.39188502476,539.157866458457,604.742430645808,565.185773394942,630.770337582293,542.706039416245,617.659827058932
"1011","weak",400,51,51460762,"1011","1011","1011",1,1,11,421.930498679216,506.800528978961,463.678507439315,536.266601082622,420.659691063418,504.892813521322,1093.21750573462,1161.12400482373,1096.18757529035,1161.74081958994,1094.12546252834,1158.39256711412,465.061009271502,535.330185186521,1357.53693785113,1404.38305512781,482.648447171899,548.23301135925,530.928086397815,596.512650585166,484.279881065392,559.233668708079
"1011","weak",400,52,51460763,"1011","1011","1011",1,1,11,434.412295802117,519.373574389785,464.118542124614,544.730055235504,433.293895143176,516.770510274696,1096.00392010304,1163.04332763597,1112.70792845961,1174.01771136936,1093.61210822726,1158.11942618437,479.645350013542,549.914525928561,1364.90146434614,1411.74758162282,489.409107130819,554.99367131817,527.532651819788,593.11721600714,492.08322639789,567.037014040577
"1011","weak",400,53,51460764,"1111","1011","1011",0,1,11,412.614743354338,499.017274639669,472.638576033224,547.818552805142,413.44560138696,496.671101618773,1107.28493021809,1170.70951988381,1114.34424403106,1173.52530462214,1105.43538200172,1168.14885441118,477.251237661386,547.520413576405,1337.15173167202,1383.9978489487,457.582782393198,523.16734658055,536.91067312604,602.495237313391,453.933815731645,528.887603374332
"1011","weak",400,54,51460765,"1111","1111","1011",0,0,11,317.819244933187,410.065925871056,340.135114607856,415.694336348706,328.231612430679,410.701967761073,1102.60490593991,1165.06680736213,1104.99957723847,1165.0345400045,1104.20512765235,1164.24198761887,370.072555517853,440.341731432872,1323.32844729162,1370.1745645683,360.914932415199,426.49949660255,384.419745783924,450.004309971275,354.237047087646,429.190834730333
"1011","weak",400,55,51460766,"1011","1011","1011",1,1,11,425.973051829458,509.483247651269,456.565864226496,531.700243758574,425.04576677515,507.997302790301,1101.47659536659,1164.79912098876,1109.72033229487,1167.75516038783,1099.433800972,1162.47699127435,461.227010437166,531.496186352185,1301.74352166437,1348.58963894105,456.262380213081,521.846944400432,494.722627896031,560.307192083382,459.766667631045,534.720455273732
"1011","weak",400,56,51460767,"1111","1011","1011",0,1,11,379.146517191283,461.972178897369,409.068610632997,488.978022597809,379.313848508971,460.946004878197,1091.95560128373,1157.90716011747,1110.01645205518,1164.91231342486,1089.69712235284,1153.57241884264,423.015070612672,493.284246527691,1363.21471984713,1410.06083712381,442.125244480819,507.70980866817,482.058565842121,547.643130029472,443.453906241075,518.407693883761
"1011","weak",400,57,51460768,"1011","1011","1011",1,1,11,349.20688231612,434.0921896261,384.728785604005,463.908968399331,347.195188529829,431.390819496283,1016.7571400391,1079.05065819742,1017.96506523807,1077.56794535806,1017.09140258446,1078.39411682313,396.67648278145,466.945658696469,1251.77380421343,1298.61992149011,389.896742598481,455.481306785832,433.730910279446,499.315474466797,393.663864297775,468.617651940462
"1011","weak",400,58,51460769,"1011","1011","1011",1,1,11,432.100580196498,516.582834954562,477.343002172636,553.763145473614,431.085283129278,514.37756520709,1126.83971825637,1187.13096898751,1129.9271125755,1184.8242593831,1125.84020465276,1185.36192128342,483.475308955453,553.744484870472,1344.95663873203,1391.8027560087,469.199845705305,534.784409892656,526.619066325507,592.203630512858,471.667802581437,546.621590224124
"1011","weak",400,59,51460770,"1111","1111","1011",0,0,11,404.391432955573,497.490425324143,466.936502000012,539.097841831218,416.987785123582,499.961774697418,1081.73127013195,1147.48597265685,1097.2794296099,1155.66115734825,1079.64821995516,1142.80622059006,467.806253777646,538.075429692665,1320.99935635952,1367.84547363619,463.123104102939,528.70766829029,524.448221583132,590.032785770483,459.491471730387,534.445259373074
"1011","weak",400,60,51460771,"1111","1011","1011",0,1,11,429.715599765304,511.857499862531,440.334016908958,516.29992029824,430.106909744878,510.853145741524,1116.95925066021,1178.37914065304,1123.30212495131,1177.61784152782,1114.39909808335,1176.40409824808,445.811273705683,516.080449620702,1337.7086991741,1384.55481645078,499.413044051292,564.997608238643,507.165656665012,572.750220852363,499.239696266838,574.193483909525
"1011","weak",400,61,51460772,"1011","1011","1011",1,1,11,372.19056056919,456.202885124029,412.234284870599,491.209618346786,371.137772074044,454.366207632892,1042.59426765855,1111.59363572289,1061.7281068596,1126.57858028308,1040.10227446657,1106.36297180159,422.523475665592,492.792651580611,1320.47172344821,1367.31784072489,415.535686562663,481.120250750014,467.062288566003,532.646852753354,418.909035761843,493.86282340453
"1011","weak",400,62,51460773,"1111","1011","1011",0,1,11,458.427383822278,543.456336309685,487.554730397888,565.35044603425,459.28995127138,542.570438613148,1073.21578141526,1138.61555136637,1082.67591223258,1141.15294304359,1072.93099137722,1136.44876775497,496.12113854962,566.390314464639,1263.49404241754,1310.34015969422,497.203386339366,562.787950526717,527.120324406064,592.704888593415,499.333690456189,574.287478098876
"1011","weak",400,63,51460774,"1111","1011","1011",0,1,11,435.619836882989,519.789925056204,460.569725007202,540.351091940015,437.373547468769,519.226231323615,1160.68624789,1223.2542748222,1165.37430297786,1221.32588825107,1163.97689729777,1223.02461217622,475.564137439201,545.83331335422,1373.48087270772,1420.3269899844,484.563003562248,550.147567749599,516.057994377068,581.642558564419,481.491308932314,556.445096575
"1011","weak",400,64,51460775,"1011","1011","1011",1,1,11,380.391741466294,463.849663145195,413.142510991468,486.83707513095,380.196038495809,462.54820919866,1040.33100312575,1102.29425885531,1041.83436880272,1100.45558556904,1042.46828994062,1102.12950293787,416.002845148245,486.272021063264,1253.63159393331,1300.47771120999,426.974115400849,492.5586795882,463.768097465932,529.352661653283,429.464022034876,504.417809677563
"1011","weak",400,65,51460776,"1011","1011","1011",1,1,11,394.18568382528,478.15531926152,424.890999546093,505.194675457119,393.869835447804,476.62338818784,997.873259299089,1063.15300850801,1007.75348030764,1067.7994227444,998.127467241742,1060.73229668304,439.548372487004,509.817548402023,1233.36142757581,1280.20754485249,449.785404066768,515.369968254119,491.643516088521,557.228080275872,452.845773307653,527.79956095034
"1011","weak",400,66,51460777,"1011","1011","1011",1,1,11,393.018607842104,476.140567119244,429.334413982046,503.866346842256,391.884335903293,474.348493901938,1027.67071405615,1091.19408689512,1026.09518279252,1088.14146314221,1030.27767840612,1090.8791385644,433.13322984717,503.402405762189,1294.28662191851,1341.13273919519,472.428699864399,538.01326405175,516.584843597916,582.169407785267,476.050524712336,551.004312355023
"1011","weak",400,67,51460778,"1011","1011","1011",1,1,11,369.469085440638,453.011211395311,408.543276484952,481.068274828756,368.601739630471,451.151986756678,1056.41460523415,1120.34501201279,1059.26245961467,1120.78750774462,1055.73768190304,1118.46151208531,409.734971186576,480.004147101595,1290.11109558454,1336.95721286122,415.793522703272,481.378086890623,466.80840349773,532.392967685081,416.380735288508,491.334522931195
"1011","weak",400,68,51460779,"1011","1011","1011",1,1,11,329.388268259083,411.088748246291,357.760200667033,431.872681275283,328.265507161435,409.457965012091,1046.13681923532,1108.13158411293,1051.47035494389,1107.40630707097,1046.57582368274,1106.83408566975,361.164749063873,431.433924978892,1241.59220733507,1288.43832461175,362.50923351025,428.093797697601,395.052681557488,460.637245744839,366.206628219446,441.160415862133
"1011","weak",400,69,51460780,"1011","1011","1011",1,1,11,398.812322472843,484.721697852348,455.69647062456,532.253548812036,397.815021875732,480.860105698891,1016.94570815912,1081.49101240333,1026.30039389847,1084.64913403518,1016.08140274421,1078.76021254342,461.876798147092,532.145974062111,1296.15208183323,1342.99819910991,470.2349615647,535.819525752051,545.475663529448,611.060227716799,472.479676518893,547.43346416158
"1011","weak",400,70,51460781,"1011","1011","1011",1,1,11,407.709093222476,490.639133803907,438.101661869621,509.803938713954,406.648175523022,488.885185349828,1048.5751122553,1108.97517326917,1051.01044459606,1106.06381297702,1047.8841610035,1107.18419446969,437.705024911208,507.974200826227,1274.58214620213,1321.42826347881,461.375900147373,526.960464334724,503.83759596865,569.422160156,463.922746416577,538.876534059264
"1011","weak",400,71,51460782,"1111","1011","1011",0,1,11,453.852962033631,537.868329368158,478.678121354189,550.581243906503,454.936341661717,536.539655189423,1104.71705822316,1164.51252442868,1106.94837222698,1160.60773134642,1104.23738822762,1162.6360290962,478.952654010591,549.22182992561,1310.45146308259,1357.29758035927,527.671246428111,593.255810615462,556.740740984773,622.325305172124,530.490729371307,605.444517013994
"1011","weak",400,72,51460783,"1111","1011","1011",0,1,11,379.572394367183,468.739027035493,438.447502394959,519.306798717938,380.283800483268,465.804172193904,1081.13994965529,1150.95737778287,1116.10848940081,1177.27448545338,1080.49912103156,1146.39486612454,459.244121359025,529.513297274043,1355.30033405755,1402.14645133423,426.993921768719,492.57848595607,504.251632502904,569.836196690255,427.452113425082,502.405901067769
"1011","weak",400,73,51460784,"1011","1011","1011",1,1,11,365.390105715818,450.138904490253,431.550692639752,506.972964071739,364.676779855991,447.63557172472,1006.77554650786,1074.7552502286,1031.2422418976,1095.08988907276,1003.72746985955,1068.82302149437,436.113712185712,506.382888100731,1362.74483968724,1409.59095696392,445.274615314182,510.859179501533,533.695737546231,599.280301733582,445.67281519771,520.626602840397
